Time,TimeStep,Iteration,Total_Iterations,Max_Velocity_Error,Max_Pressure_Error,CNN_Used,CNN_Active
  6.5363112E-01,    634,      1,   1288,  2.7207329E-04,  1.9837742E-10,0,1
  6.5424052E-01,    635,      1,   1290,  2.8403257E-04,  2.5329427E-10,0,1
  6.5484992E-01,    636,      1,   1293,  2.6252356E-04,  2.2464519E-10,0,1
  6.5545933E-01,    637,      1,   1295,  2.5797786E-04,  2.5961722E-10,0,1
  6.5606873E-01,    638,      1,   1297,  2.6541714E-04,  2.0098412E-10,0,1
  6.5667813E-01,    639,      1,   1299,  2.7808808E-04,  2.5102054E-10,0,1
  6.5728753E-01,    640,      1,   1301,  2.9033553E-04,  2.2200197E-10,0,1
  6.5789693E-01,    641,      1,   1304,  2.6913094E-04,  2.2642155E-10,0,1
  6.5850634E-01,    642,      1,   1306,  2.6470616E-04,  2.1079849E-10,0,1
  6.5911574E-01,    643,      1,   1308,  2.7246449E-04,  2.3464963E-10,0,1
  6.5972514E-01,    644,      1,   1310,  2.8569798E-04,  2.0372681E-10,0,1
  6.6033454E-01,    645,      1,   1312,  2.9853237E-04,  2.2117197E-10,0,1
  6.6094394E-01,    646,      1,   1315,  2.7729342E-04,  2.0116309E-10,0,1
  6.6155335E-01,    647,      1,   1317,  2.7211421E-04,  2.1162805E-10,0,1
  6.6216275E-01,    648,      1,   1319,  2.7885179E-04,  2.1515234E-10,0,1
  6.6277215E-01,    649,      1,   1321,  2.9112864E-04,  1.9817081E-10,0,1
  6.6338155E-01,    650,      1,   1324,  2.7522779E-04,  2.3283064E-10,0,1
  6.6399095E-01,    651,      1,   1326,  2.7447176E-04,  2.2845370E-10,0,1
  6.6460036E-01,    652,      1,   1328,  2.8380473E-04,  2.1168489E-10,0,1
  6.6520976E-01,    653,      1,   1330,  2.9703098E-04,  2.0891644E-10,0,1
  6.6581916E-01,    654,      1,   1333,  2.8068744E-04,  2.5465852E-10,0,1
  6.6636742E-01,    655,      1,   1336,  2.5168601E-04,  2.4181901E-10,0,1
  6.6691568E-01,    656,      1,   1338,  2.4790319E-04,  2.0137714E-10,0,1
  6.6746394E-01,    657,      1,   1340,  2.5175655E-04,  2.3283064E-10,0,1
  6.6801220E-01,    658,      1,   1342,  2.5888492E-04,  2.2286173E-10,0,1
  6.6856046E-01,    659,      1,   1344,  2.6588974E-04,  2.4386893E-10,0,1
  6.6910872E-01,    660,      1,   1346,  2.7089928E-04,  2.0584423E-10,0,1
  6.6965698E-01,    661,      1,   1348,  2.7352191E-04,  2.1100277E-10,0,1
  6.7020524E-01,    662,      1,   1350,  2.7427473E-04,  2.4374458E-10,0,1
  6.7075350E-01,    663,      1,   1352,  2.7394198E-04,  2.1486812E-10,0,1
  6.7130176E-01,    664,      1,   1354,  2.7315634E-04,  1.9717117E-10,0,1
  6.7185002E-01,    665,      1,   1356,  2.7226346E-04,  2.2657787E-10,0,1
  6.7239828E-01,    666,      1,   1358,  2.7137700E-04,  2.0699975E-10,0,1
  6.7294654E-01,    667,      1,   1360,  2.7049717E-04,  1.9804247E-10,0,1
  6.7349480E-01,    668,      1,   1362,  2.6960697E-04,  2.3828761E-10,0,1
  6.7404306E-01,    669,      1,   1364,  2.6871814E-04,  2.1246649E-10,0,1
  6.7459132E-01,    670,      1,   1366,  2.6787653E-04,  2.4596325E-10,0,1
  6.7513958E-01,    671,      1,   1368,  2.6714815E-04,  2.1660185E-10,0,1
  6.7568784E-01,    672,      1,   1370,  2.6660224E-04,  2.2555469E-10,0,1
  6.7623610E-01,    673,      1,   1372,  2.6629853E-04,  2.1645974E-10,0,1
  6.7678436E-01,    674,      1,   1374,  2.6627970E-04,  2.2919266E-10,0,1
  6.7733262E-01,    675,      1,   1376,  2.6656730E-04,  2.3788971E-10,0,1
  6.7788088E-01,    676,      1,   1378,  2.6715976E-04,  2.0877344E-10,0,1
  6.7842914E-01,    677,      1,   1381,  2.3998932E-04,  2.0782664E-10,0,1
  6.7897740E-01,    678,      1,   1383,  2.2921558E-04,  2.0193625E-10,0,1
  6.7952566E-01,    679,      1,   1385,  2.3341088E-04,  2.0484237E-10,0,1
  6.8007392E-01,    680,      1,   1387,  2.4705592E-04,  2.4196645E-10,0,1
  6.8062218E-01,    681,      1,   1389,  2.6356731E-04,  2.2390356E-10,0,1
  6.8117044E-01,    682,      1,   1391,  2.7788773E-04,  2.2468516E-10,0,1
  6.8171870E-01,    683,      1,   1394,  2.5929785E-04,  2.5079316E-10,0,1
  6.8226696E-01,    684,      1,   1396,  2.5212386E-04,  2.3101165E-10,0,1
  6.8281522E-01,    685,      1,   1398,  2.5658216E-04,  2.1298252E-10,0,1
  6.8336348E-01,    686,      1,   1400,  2.6875725E-04,  2.2026914E-10,0,1
  6.8391174E-01,    687,      1,   1402,  2.8307060E-04,  2.2259883E-10,0,1
  6.8446000E-01,    688,      1,   1404,  2.9489453E-04,  2.3101165E-10,0,1
  6.8500826E-01,    689,      1,   1407,  2.7387176E-04,  2.0799007E-10,0,1
  6.8555652E-01,    690,      1,   1409,  2.6300784E-04,  2.2074968E-10,0,1
  6.8610478E-01,    691,      1,   1411,  2.6358238E-04,  2.1659385E-10,0,1
  6.8665304E-01,    692,      1,   1413,  2.7254755E-04,  2.4010660E-10,0,1
  6.8720130E-01,    693,      1,   1415,  2.8474772E-04,  2.1419266E-10,0,1
  6.8774956E-01,    694,      1,   1417,  2.9557670E-04,  2.2056756E-10,0,1
  6.8829782E-01,    695,      1,   1420,  2.7510767E-04,  2.2531843E-10,0,1
  6.8884608E-01,    696,      1,   1422,  2.6443780E-04,  2.2391156E-10,0,1
  6.8939434E-01,    697,      1,   1424,  2.6538505E-04,  2.2854962E-10,0,1
  6.8994260E-01,    698,      1,   1426,  2.7519990E-04,  2.1503865E-10,0,1
  6.9049086E-01,    699,      1,   1428,  2.8867580E-04,  2.2555469E-10,0,1
  6.9103912E-01,    700,      1,   1431,  2.7529236E-04,  2.5268054E-10,0,1
  6.9158738E-01,    701,      1,   1433,  2.7009856E-04,  2.2100721E-10,0,1
  6.9213564E-01,    702,      1,   1435,  2.7432532E-04,  2.0764190E-10,0,1
  6.9268390E-01,    703,      1,   1437,  2.8555610E-04,  2.1100277E-10,0,1
  6.9323216E-01,    704,      1,   1439,  2.9924912E-04,  2.1223912E-10,0,1
  6.9378042E-01,    705,      1,   1442,  2.8519877E-04,  2.2003044E-10,0,1
  6.9432868E-01,    706,      1,   1444,  2.7845242E-04,  2.0087576E-10,0,1
  6.9487694E-01,    707,      1,   1446,  2.8115691E-04,  2.3774938E-10,0,1
  6.9542520E-01,    708,      1,   1448,  2.9136600E-04,  2.3891289E-10,0,1
  6.9597347E-01,    709,      1,   1450,  3.0455611E-04,  2.6693669E-10,0,1
  6.9652173E-01,    710,      1,   1453,  2.9053748E-04,  2.1766056E-10,0,1
  6.9706999E-01,    711,      1,   1455,  2.8296356E-04,  2.3029401E-10,0,1
  6.9761825E-01,    712,      1,   1457,  2.8570278E-04,  1.9938906E-10,0,1
  6.9816651E-01,    713,      1,   1459,  2.9555822E-04,  2.0833113E-10,0,1
  6.9871477E-01,    714,      1,   1462,  2.8412574E-04,  2.3367619E-10,0,1
  6.9926303E-01,    715,      1,   1464,  2.8140168E-04,  2.2737368E-10,0,1
  6.9981129E-01,    716,      1,   1466,  2.8911279E-04,  2.2624791E-10,0,1
  7.0035955E-01,    717,      1,   1468,  3.0158293E-04,  2.1354651E-10,0,1
  7.0090781E-01,    718,      1,   1471,  2.9098497E-04,  2.4645375E-10,0,1
  7.0145607E-01,    719,      1,   1473,  2.8863650E-04,  2.0026447E-10,0,1
  7.0200433E-01,    720,      1,   1475,  2.9688628E-04,  2.5283953E-10,0,1
  7.0255259E-01,    721,      1,   1477,  3.0951143E-04,  2.6520475E-10,0,1
  7.0310085E-01,    722,      1,   1480,  2.9795407E-04,  2.1958613E-10,0,1
  7.0364911E-01,    723,      1,   1482,  2.9608570E-04,  2.2548541E-10,0,1
  7.0419737E-01,    724,      1,   1484,  3.0377072E-04,  2.1356072E-10,0,1
  7.0474563E-01,    725,      1,   1487,  2.9205045E-04,  2.4056135E-10,0,1
  7.0529389E-01,    726,      1,   1489,  2.9377668E-04,  2.2078139E-10,0,1
  7.0584215E-01,    727,      1,   1491,  3.0420052E-04,  2.4738256E-10,0,1
  7.0639041E-01,    728,      1,   1494,  2.9497228E-04,  2.3126967E-10,0,1
  7.0693867E-01,    729,      1,   1496,  2.9849808E-04,  2.0463631E-10,0,1
  7.0748693E-01,    730,      1,   1498,  3.0999832E-04,  2.1645974E-10,0,1
  7.0803519E-01,    731,      1,   1501,  3.0104048E-04,  2.1524826E-10,0,1
  7.0858345E-01,    732,      1,   1503,  3.0450402E-04,  2.3079938E-10,0,1
  7.0913171E-01,    733,      1,   1505,  3.1584631E-04,  2.0830271E-10,0,1
  7.0967997E-01,    734,      1,   1508,  3.0675497E-04,  2.4033397E-10,0,1
  7.1022823E-01,    735,      1,   1510,  3.0997291E-04,  2.3995739E-10,0,1
  7.1077649E-01,    736,      1,   1512,  3.2101542E-04,  2.3075586E-10,0,1
  7.1132475E-01,    737,      1,   1515,  3.1156277E-04,  2.6454883E-10,0,1
  7.1187301E-01,    738,      1,   1517,  3.1429434E-04,  2.0008883E-10,0,1
  7.1242127E-01,    739,      1,   1519,  3.2480725E-04,  2.0959146E-10,0,1
  7.1296953E-01,    740,      1,   1522,  3.1484269E-04,  2.0557622E-10,0,1
  7.1351779E-01,    741,      1,   1524,  3.1703632E-04,  2.2421265E-10,0,1
  7.1406605E-01,    742,      1,   1526,  3.2710513E-04,  2.0631319E-10,0,1
  7.1461431E-01,    743,      1,   1529,  3.1695360E-04,  2.1340885E-10,0,1
  7.1516257E-01,    744,      1,   1531,  3.1902924E-04,  2.2038193E-10,0,1
  7.1571083E-01,    745,      1,   1533,  3.2913380E-04,  2.3270674E-10,0,1
  7.1625909E-01,    746,      1,   1536,  3.1929483E-04,  2.1390179E-10,0,1
  7.1680735E-01,    747,      1,   1538,  3.2167253E-04,  2.1908164E-10,0,1
  7.1735561E-01,    748,      1,   1541,  3.1080738E-04,  2.0645530E-10,0,1
  7.1790387E-01,    749,      1,   1543,  3.1431343E-04,  2.0732838E-10,0,1
  7.1845213E-01,    750,      1,   1545,  3.2755919E-04,  2.1555024E-10,0,1
  7.1900039E-01,    751,      1,   1548,  3.2254464E-04,  2.5203306E-10,0,1
  7.1954865E-01,    752,      1,   1550,  3.2890844E-04,  2.2660673E-10,0,1
  7.2009691E-01,    753,      1,   1553,  3.2035603E-04,  2.0035890E-10,0,1
  7.2064517E-01,    754,      1,   1555,  3.2489428E-04,  2.2187052E-10,0,1
  7.2119343E-01,    755,      1,   1558,  3.1803271E-04,  2.1123014E-10,0,1
  7.2174169E-01,    756,      1,   1560,  3.2494491E-04,  2.0143975E-10,0,1
  7.2228995E-01,    757,      1,   1562,  3.4123717E-04,  2.4647306E-10,0,1
  7.2283821E-01,    758,      1,   1565,  3.3684148E-04,  2.1559909E-10,0,1
  7.2338647E-01,    759,      1,   1567,  3.4297734E-04,  2.2245361E-10,0,1
  7.2393473E-01,    760,      1,   1570,  3.3317889E-04,  2.3334401E-10,0,1
  7.2448299E-01,    761,      1,   1572,  3.3645652E-04,  2.3055691E-10,0,1
  7.2503125E-01,    762,      1,   1575,  3.2744341E-04,  2.0941116E-10,0,1
  7.2557951E-01,    763,      1,   1577,  3.3479012E-04,  2.0065194E-10,0,1
  7.2612777E-01,    764,      1,   1580,  3.2865905E-04,  1.9756463E-10,0,1
  7.2667603E-01,    765,      1,   1582,  3.3779773E-04,  2.2077984E-10,0,1
  7.2722429E-01,    766,      1,   1585,  3.3254791E-04,  2.2427948E-10,0,1
  7.2777255E-01,    767,      1,   1587,  3.4229782E-04,  2.1123014E-10,0,1
  7.2832081E-01,    768,      1,   1590,  3.3722712E-04,  2.3082158E-10,0,1
  7.2886907E-01,    769,      1,   1592,  3.4709808E-04,  1.9554136E-10,0,1
  7.2941733E-01,    770,      1,   1595,  3.4193161E-04,  2.1509550E-10,0,1
  7.2996559E-01,    771,      1,   1597,  3.5170707E-04,  1.9919888E-10,0,1
  7.3051385E-01,    772,      1,   1600,  3.4623832E-04,  2.4583358E-10,0,1
  7.3106211E-01,    773,      1,   1602,  3.5572340E-04,  2.4920155E-10,0,1
  7.3161037E-01,    774,      1,   1605,  3.4978078E-04,  1.9704238E-10,0,1
  7.3215863E-01,    775,      1,   1607,  3.5962996E-04,  2.3461411E-10,0,1
  7.3270689E-01,    776,      1,   1610,  3.5240242E-04,  2.2339464E-10,0,1
  7.3325515E-01,    777,      1,   1612,  3.6291457E-04,  2.0811797E-10,0,1
  7.3380341E-01,    778,      1,   1615,  3.5432437E-04,  2.1373125E-10,0,1
  7.3435167E-01,    779,      1,   1617,  3.6577896E-04,  2.0281732E-10,0,1
  7.3489993E-01,    780,      1,   1620,  3.5608106E-04,  2.2806468E-10,0,1
  7.3544819E-01,    781,      1,   1622,  3.6881400E-04,  2.0509106E-10,0,1
  7.3599645E-01,    782,      1,   1625,  3.5896893E-04,  2.4571190E-10,0,1
  7.3654471E-01,    783,      1,   1628,  3.4884928E-04,  2.3914737E-10,0,1
  7.3709297E-01,    784,      1,   1630,  3.6408664E-04,  2.5068081E-10,0,1
  7.3764123E-01,    785,      1,   1633,  3.5770792E-04,  2.2111823E-10,0,1
  7.3818949E-01,    786,      1,   1635,  3.7494955E-04,  2.1100277E-10,0,1
  7.3873775E-01,    787,      1,   1638,  3.6841912E-04,  2.1236701E-10,0,1
  7.3928601E-01,    788,      1,   1641,  3.6095928E-04,  2.1464075E-10,0,1
  7.3983427E-01,    789,      1,   1643,  3.7900629E-04,  2.1009328E-10,0,1
  7.4038253E-01,    790,      1,   1646,  3.7354063E-04,  2.3567681E-10,0,1
  7.4093079E-01,    791,      1,   1649,  3.6705592E-04,  2.0997959E-10,0,1
  7.4147905E-01,    792,      1,   1651,  3.8613388E-04,  2.2606272E-10,0,1
  7.4202731E-01,    793,      1,   1654,  3.8095382E-04,  2.3088376E-10,0,1
  7.4257557E-01,    794,      1,   1657,  3.7443746E-04,  2.2980817E-10,0,1
  7.4312383E-01,    795,      1,   1660,  3.7037029E-04,  2.5570923E-10,0,1
  7.4367209E-01,    796,      1,   1662,  3.9174780E-04,  2.1856295E-10,0,1
  7.4422035E-01,    797,      1,   1665,  3.8772121E-04,  2.2043878E-10,0,1
  7.4476861E-01,    798,      1,   1668,  3.8247373E-04,  2.0000224E-10,0,1
  7.4531687E-01,    799,      1,   1671,  3.7974528E-04,  2.3852564E-10,0,1
  7.4586513E-01,    800,      1,   1673,  4.0275919E-04,  2.1832491E-10,0,1
  7.4641339E-01,    801,      1,   1676,  3.9941563E-04,  2.5647751E-10,0,1
  7.4696165E-01,    802,      1,   1679,  3.9414702E-04,  2.1827873E-10,0,1
  7.4750991E-01,    803,      1,   1682,  3.9091902E-04,  2.1123014E-10,0,1
  7.4805817E-01,    804,      1,   1685,  3.8965746E-04,  2.4010660E-10,0,1
  7.4860643E-01,    805,      1,   1688,  3.8990809E-04,  2.2692781E-10,0,1
  7.4915469E-01,    806,      1,   1691,  3.9142659E-04,  2.8381653E-10,0,1
  7.4970295E-01,    807,      1,   1694,  3.9403745E-04,  2.1702817E-10,0,1
  7.5025121E-01,    808,      1,   1697,  3.9749979E-04,  2.0008883E-10,0,1
  7.5079947E-01,    809,      1,   1700,  4.0150097E-04,  2.1861979E-10,0,1
  7.5134773E-01,    810,      1,   1703,  4.0571267E-04,  2.1394442E-10,0,1
  7.5189599E-01,    811,      1,   1706,  4.0984563E-04,  2.6739144E-10,0,1
  7.5244425E-01,    812,      1,   1709,  4.1367946E-04,  2.0492941E-10,0,1
  7.5299251E-01,    813,      1,   1712,  4.1707088E-04,  3.0377123E-10,0,1
  7.5354077E-01,    814,      1,   1715,  4.1995128E-04,  1.9724888E-10,0,1
  7.5408903E-01,    815,      1,   1718,  4.2232058E-04,  2.0811974E-10,0,1
  7.5463730E-01,    816,      1,   1721,  4.2423859E-04,  2.1111646E-10,0,1
  7.5518556E-01,    817,      1,   1724,  4.2581218E-04,  2.3137381E-10,0,1
  7.5573382E-01,    818,      1,   1727,  4.2717719E-04,  2.1259439E-10,0,1
  7.5628208E-01,    819,      1,   1730,  4.2847621E-04,  2.3469493E-10,0,1
  7.5683034E-01,    820,      1,   1733,  4.2983582E-04,  2.3396751E-10,0,1
  7.5737860E-01,    821,      1,   1736,  4.3134766E-04,  2.2460966E-10,0,1
  7.5792686E-01,    822,      1,   1739,  4.3305749E-04,  2.6557245E-10,0,1
  7.5847512E-01,    823,      1,   1742,  4.3496380E-04,  3.0013325E-10,0,1
  7.5902338E-01,    824,      1,   1745,  4.3702567E-04,  2.2615154E-10,0,1
  7.5957164E-01,    825,      1,   1748,  4.3917706E-04,  2.3646862E-10,0,1
  7.6011990E-01,    826,      1,   1751,  4.4134376E-04,  2.3010216E-10,0,1
  7.6066816E-01,    827,      1,   1754,  4.4345907E-04,  2.3243896E-10,0,1
  7.6121642E-01,    828,      1,   1757,  4.4547526E-04,  2.0145308E-10,0,1
  7.6176468E-01,    829,      1,   1760,  4.4736918E-04,  2.2478908E-10,0,1
  7.6231294E-01,    830,      1,   1763,  4.4914200E-04,  2.0988722E-10,0,1
  7.6286120E-01,    831,      1,   1766,  4.5081431E-04,  2.4970781E-10,0,1
  7.6340946E-01,    832,      1,   1769,  4.5241852E-04,  2.2964741E-10,0,1
  7.6395772E-01,    833,      1,   1772,  4.5399049E-04,  2.3313973E-10,0,1
  7.6450598E-01,    834,      1,   1775,  4.5556234E-04,  2.4057689E-10,0,1
  7.6505424E-01,    835,      1,   1778,  4.5715740E-04,  2.2328095E-10,0,1
  7.6560250E-01,    836,      1,   1781,  4.5878800E-04,  2.1938884E-10,0,1
  7.6615076E-01,    837,      1,   1784,  4.6045558E-04,  2.1654278E-10,0,1
  7.6669902E-01,    838,      1,   1787,  4.6215295E-04,  2.1773161E-10,0,1
  7.6724728E-01,    839,      1,   1790,  4.6386746E-04,  2.2199442E-10,0,1
  7.6779554E-01,    840,      1,   1793,  4.6558458E-04,  2.1827873E-10,0,1
  7.6834380E-01,    841,      1,   1796,  4.6729094E-04,  2.0724933E-10,0,1
  7.6889206E-01,    842,      1,   1799,  4.6897651E-04,  2.1149393E-10,0,1
  7.6944032E-01,    843,      1,   1802,  4.7142767E-04,  2.1162805E-10,0,1
  7.6998858E-01,    844,      1,   1805,  4.7398255E-04,  2.1827873E-10,0,1
  7.7053684E-01,    845,      1,   1808,  4.7652273E-04,  2.4428459E-10,0,1
  7.7108510E-01,    846,      1,   1811,  4.7905279E-04,  2.2748026E-10,0,1
  7.7157834E-01,    847,      1,   1815,  4.4505735E-04,  2.2737368E-10,0,1
  7.7207158E-01,    848,      1,   1817,  4.5356952E-04,  2.3510438E-10,0,1
  7.7256483E-01,    849,      1,   1820,  4.3492571E-04,  2.4135716E-10,0,1
  7.7305807E-01,    850,      1,   1823,  4.1705637E-04,  2.4192559E-10,0,1
  7.7355131E-01,    851,      1,   1825,  4.3273778E-04,  2.3572166E-10,0,1
  7.7404455E-01,    852,      1,   1828,  4.2217008E-04,  2.4467894E-10,0,1
  7.7453780E-01,    853,      1,   1831,  4.1114764E-04,  2.3237590E-10,0,1
  7.7503104E-01,    854,      1,   1833,  4.3336654E-04,  2.0030377E-10,0,1
  7.7552428E-01,    855,      1,   1836,  4.2610955E-04,  2.2170354E-10,0,1
  7.7601752E-01,    856,      1,   1839,  4.1699864E-04,  2.0338575E-10,0,1
  7.7651077E-01,    857,      1,   1842,  4.1323179E-04,  2.2693047E-10,0,1
  7.7700401E-01,    858,      1,   1845,  4.1321108E-04,  2.4351721E-10,0,1
  7.7749725E-01,    859,      1,   1848,  4.1487914E-04,  2.1827873E-10,0,1
  7.7799049E-01,    860,      1,   1851,  4.1726823E-04,  2.3548852E-10,0,1
  7.7848374E-01,    861,      1,   1854,  4.2019022E-04,  2.3101165E-10,0,1
  7.7897698E-01,    862,      1,   1857,  4.2364863E-04,  2.2191671E-10,0,1
  7.7947022E-01,    863,      1,   1860,  4.2753777E-04,  2.2509994E-10,0,1
  7.7996347E-01,    864,      1,   1863,  4.3161407E-04,  2.5738189E-10,0,1
  7.8045671E-01,    865,      1,   1866,  4.3558568E-04,  2.3468161E-10,0,1
  7.8094995E-01,    866,      1,   1869,  4.3920486E-04,  2.3192115E-10,0,1
  7.8144319E-01,    867,      1,   1872,  4.4231846E-04,  2.2723212E-10,0,1
  7.8193644E-01,    868,      1,   1875,  4.4487813E-04,  1.9818214E-10,0,1
  7.8242968E-01,    869,      1,   1878,  4.4692587E-04,  2.3025581E-10,0,1
  7.8292292E-01,    870,      1,   1881,  4.4856917E-04,  2.6197799E-10,0,1
  7.8341616E-01,    871,      1,   1884,  4.4995326E-04,  2.1810020E-10,0,1
  7.8390941E-01,    872,      1,   1887,  4.5123382E-04,  2.3283064E-10,0,1
  7.8440265E-01,    873,      1,   1890,  4.5255233E-04,  2.2976465E-10,0,1
  7.8489589E-01,    874,      1,   1893,  4.5401644E-04,  2.7193892E-10,0,1
  7.8538913E-01,    875,      1,   1896,  4.5568785E-04,  2.0422197E-10,0,1
  7.8588238E-01,    876,      1,   1899,  4.5757919E-04,  2.1464075E-10,0,1
  7.8637562E-01,    877,      1,   1902,  4.5965981E-04,  2.3408120E-10,0,1
  7.8686886E-01,    878,      1,   1905,  4.6186858E-04,  2.4147084E-10,0,1
  7.8736210E-01,    879,      1,   1908,  4.6413027E-04,  2.5296654E-10,0,1
  7.8785535E-01,    880,      1,   1911,  4.6637202E-04,  2.2146196E-10,0,1
  7.8834859E-01,    881,      1,   1914,  4.6853645E-04,  2.2323832E-10,0,1
  7.8884183E-01,    882,      1,   1917,  4.7058949E-04,  2.2037838E-10,0,1
  7.8933507E-01,    883,      1,   1920,  4.7252242E-04,  2.4727553E-10,0,1
  7.8982832E-01,    884,      1,   1923,  4.7434859E-04,  2.1686652E-10,0,1
  7.9032156E-01,    885,      1,   1926,  4.7609669E-04,  1.9826984E-10,0,1
  7.9081480E-01,    886,      1,   1929,  4.7780247E-04,  2.3464963E-10,0,1
  7.9130805E-01,    887,      1,   1932,  4.7950075E-04,  2.2702551E-10,0,1
  7.9180129E-01,    888,      1,   1935,  4.8121936E-04,  2.6193447E-10,0,1
  7.9229453E-01,    889,      1,   1938,  4.8297548E-04,  2.5254021E-10,0,1
  7.9278777E-01,    890,      1,   1941,  4.8477484E-04,  2.2046043E-10,0,1
  7.9328102E-01,    891,      1,   1944,  4.8661308E-04,  2.1407232E-10,0,1
  7.9377426E-01,    892,      1,   1947,  4.8847869E-04,  2.0713742E-10,0,1
  7.9426750E-01,    893,      1,   1950,  4.9035660E-04,  2.2536162E-10,0,1
  7.9476074E-01,    894,      1,   1953,  4.9223164E-04,  2.2923174E-10,0,1
  7.9525399E-01,    895,      1,   1956,  4.9409129E-04,  2.2492408E-10,0,1
  7.9574723E-01,    896,      1,   1959,  4.9592734E-04,  2.2737368E-10,0,1
  7.9624047E-01,    897,      1,   1962,  4.9773642E-04,  2.0801849E-10,0,1
  7.9673371E-01,    898,      1,   1965,  4.9951960E-04,  2.3692337E-10,0,1
  7.9722696E-01,    899,      1,   1968,  5.0128123E-04,  2.7648639E-10,0,1
  7.9722696E-01,    899,      2,   1969,  3.9250751E-04,  2.7648639E-10,0,1
  7.9772020E-01,    900,      1,   1971,  3.7744625E-04,  2.4962077E-10,0,1
  7.9821344E-01,    901,      1,   1974,  3.8974618E-04,  2.0099833E-10,0,1
  7.9870668E-01,    902,      1,   1977,  4.1584536E-04,  2.2555469E-10,0,1
  7.9919993E-01,    903,      1,   1980,  4.4368722E-04,  2.4958613E-10,0,1
  7.9969317E-01,    904,      1,   1983,  4.6722311E-04,  2.5292235E-10,0,1
  8.0018641E-01,    905,      1,   1986,  4.8569599E-04,  2.5829650E-10,0,1
  8.0067966E-01,    906,      1,   1990,  4.7903238E-04,  2.1569235E-10,0,1
  8.0117290E-01,    907,      1,   1993,  4.8956426E-04,  2.1768010E-10,0,1
  8.0166614E-01,    908,      1,   1996,  5.0242813E-04,  2.3101165E-10,0,1
  8.0166614E-01,    908,      2,   1997,  3.9223851E-04,  2.3101165E-10,0,1
  8.0215938E-01,    909,      1,   2000,  3.6583177E-04,  2.3106050E-10,0,1
  8.0265263E-01,    910,      1,   2003,  3.8604050E-04,  2.2919266E-10,0,1
  8.0314587E-01,    911,      1,   2006,  4.2768379E-04,  2.1814417E-10,0,1
  8.0363911E-01,    912,      1,   2009,  4.6683928E-04,  2.1594992E-10,0,1
  8.0413235E-01,    913,      1,   2012,  4.9410654E-04,  2.2152280E-10,0,1
  8.0462560E-01,    914,      1,   2016,  4.8957468E-04,  2.3828761E-10,0,1
  8.0511884E-01,    915,      1,   2019,  5.0545965E-04,  2.1350743E-10,0,1
  8.0511884E-01,    915,      2,   2020,  3.9245202E-04,  2.1350743E-10,0,1
  8.0561208E-01,    916,      1,   2023,  3.7172908E-04,  2.2895108E-10,0,1
  8.0610532E-01,    917,      1,   2026,  3.9665483E-04,  2.3229774E-10,0,1
  8.0659857E-01,    918,      1,   2029,  4.4667128E-04,  2.3283064E-10,0,1
  8.0709181E-01,    919,      1,   2032,  4.8837645E-04,  2.2458746E-10,0,1
  8.0758505E-01,    920,      1,   2036,  4.9207923E-04,  2.4101610E-10,0,1
  8.0807829E-01,    921,      1,   2039,  5.1370239E-04,  2.3101165E-10,0,1
  8.0807829E-01,    921,      2,   2040,  3.9206314E-04,  2.3101165E-10,0,1
  8.0857154E-01,    922,      1,   2043,  3.7522012E-04,  2.1136515E-10,0,1
  8.0906478E-01,    923,      1,   2046,  4.0576207E-04,  2.3010216E-10,0,1
  8.0955802E-01,    924,      1,   2049,  4.5884562E-04,  2.1645974E-10,0,1
  8.1005127E-01,    925,      1,   2053,  4.7827830E-04,  2.6627678E-10,0,1
  8.1054451E-01,    926,      1,   2056,  5.1263929E-04,  2.1378810E-10,0,1
  8.1054451E-01,    926,      2,   2057,  3.8578995E-04,  2.1378810E-10,0,1
  8.1103775E-01,    927,      1,   2060,  3.7614525E-04,  2.4323299E-10,0,1
  8.1153099E-01,    928,      1,   2063,  4.1472514E-04,  2.1645974E-10,0,1
  8.1202424E-01,    929,      1,   2067,  4.4700407E-04,  2.4215296E-10,0,1
  8.1251748E-01,    930,      1,   2070,  4.9779036E-04,  2.3265878E-10,0,1
  8.1301072E-01,    931,      1,   2074,  5.1284917E-04,  2.0548541E-10,0,1
  8.1301072E-01,    931,      2,   2075,  3.8511174E-04,  2.0548541E-10,0,1
  8.1350396E-01,    932,      1,   2077,  3.9527490E-04,  2.2009772E-10,0,1
  8.1399721E-01,    933,      1,   2081,  4.1790708E-04,  2.1827873E-10,0,1
  8.1449045E-01,    934,      1,   2084,  4.7378272E-04,  2.5809399E-10,0,1
  8.1498369E-01,    935,      1,   2088,  4.9931465E-04,  2.4780267E-10,0,1
  8.1547693E-01,    936,      1,   2091,  5.3871263E-04,  2.2554048E-10,0,1
  8.1547693E-01,    936,      2,   2092,  4.0012219E-04,  2.2554048E-10,0,1
  8.1597018E-01,    937,      1,   2095,  3.8946673E-04,  2.3283064E-10,0,1
  8.1646342E-01,    938,      1,   2098,  4.3304136E-04,  2.2919266E-10,0,1
  8.1695666E-01,    939,      1,   2102,  4.6664975E-04,  2.2919266E-10,0,1
  8.1744990E-01,    940,      1,   2106,  4.9717630E-04,  2.0827429E-10,0,1
  8.1794315E-01,    941,      1,   2109,  5.4279283E-04,  2.1634428E-10,0,1
  8.1794315E-01,    941,      2,   2110,  4.0139453E-04,  2.1634428E-10,0,1
